caseid,Trip number,Purpose_category,Date,Day of week,Start time - first hour,Main mode,Distance (km),Travel Time (minutes),Distance (miles) - rounded,Distance category,Origin eastings,Origin northings,Destination eastings,Destination northings,Travel time source (stated / calculated),Weight_2,trip_number_numeric,potential_duplicate_flag,date_day_mismatch_flag,distance_category_zero_flag,distance_category_review_flag,zero_distance_flag,mode_distance_review_flag,trip_internal_gap_flag,trip_starts_above_1_flag,valid_distance,distance_analysis_valid,valid_travel_time,travel_time_source,valid_od_geometry,same_origin_destination_flag,od_straight_line_km,reported_to_straight_line_ratio,spatial_distance_review_flag,origin_lta,destination_lta,od_scope,mode_group,distance_band,distance_band_order,start_hour,time_band,day_type,is_car_van,is_car_driver,is_car_passenger,is_active_wheeling,is_public_transport,is_short_trip,is_mid_distance_trip,is_short_car,is_mid_car,is_mid_public_transport,respondent_trip_count,validated_chain_member,short_car_chain_status,ModeKey,PurposeKey,DistanceKey,DateKey,TimeKey,OriginLTAKey,DestinationLTAKey
6427635042,$trip2pipe,leisure,2024-11-23,Saturday,10.0,Rail,126.624616,108.53538514285714,80.0,7,529207.0,104399.0,531374.0,185897.0,stated,0.8176373609718751,2,False,False,False,False,False,False,False,True,True,True,True,stated,True,False,81.52680475156622,1.5531654452282138,False,Brighton and Hove,Outside TfSE,Outbound,Public transport,50 to <100 miles,7,10.0,10:00-15:00,Weekend,False,False,False,False,True,False,False,False,False,False,1,False,,12.0,4,7.0,20241123.0,11.0,2.0,8.0
6427988006,$trip1pipe,commute,2024-11-22,Friday,6.0,Car/ van (as the driver),45.697169,38.684344,30.0,6,549635.0,98692.0,523499.0,105520.0,stated,0.9840332735465552,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,27.013183448086973,1.6916617431566066,False,East Sussex,West Sussex,Between TfSE LTAs,Car / van,25 to <50 miles,6,6.0,06:00-10:00,Weekday,True,True,False,False,False,False,False,False,False,False,1,False,,2.0,2,6.0,20241122.0,7.0,3.0,15.0
6428345358,$trip1pipe,business,2024-11-19,Tuesday,9.0,Car/ van (as the driver),46.234235,39.482464,30.0,6,600457.0,142795.0,576946.0,168470.0,stated,1.1503914594415412,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,34.813398943510244,1.3280586326839765,False,Kent,Medway,Between TfSE LTAs,Car / van,25 to <50 miles,6,9.0,06:00-10:00,Weekday,True,True,False,False,False,False,False,False,False,False,1,False,,2.0,1,6.0,20241119.0,10.0,6.0,7.0
6428394962,$trip1pipe,personal business,2024-11-21,Thursday,8.0,Car/ van (as the driver),8.425543,11.694971,5.0,4,578831.0,112681.0,572802.0,115063.0,stated,1.154269073997971,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,6.482496818356334,1.2997373135828756,False,East Sussex,East Sussex,Within same LTA,Car / van,5 to <10 miles,4,8.0,06:00-10:00,Weekday,True,True,False,False,False,False,True,False,True,False,1,False,,2.0,6,4.0,20241121.0,9.0,3.0,3.0
6428395374,$trip1pipe,personal business,2024-11-19,Tuesday,9.0,Walking,0.411981,4.943772,0.0,1,465890.0,173477.0,465918.0,173556.0,stated,0.9520512148134216,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.083815273071201,4.915345197885619,True,West Berkshire,West Berkshire,Within same LTA,Active / wheeling,Under 1 mile,1,9.0,06:00-10:00,Weekday,False,False,False,True,False,True,False,False,False,False,2,True,,15.0,6,1.0,20241119.0,10.0,14.0,14.0
6428395374,$trip2pipe,personal business,2024-11-19,Tuesday,15.0,Walking,0.411981,4.943772,0.0,1,465890.0,173477.0,465918.0,173556.0,stated,0.9520512148134216,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.083815273071201,4.915345197885619,True,West Berkshire,West Berkshire,Within same LTA,Active / wheeling,Under 1 mile,1,15.0,15:00-19:00,Weekday,False,False,False,True,False,True,False,False,False,False,2,True,,15.0,6,1.0,20241119.0,16.0,14.0,14.0
6428397116,$trip1pipe,leisure,2024-11-24,Sunday,11.0,Car/ van (as a passenger),7.838021,13.608509,4.5,3,561142.0,103763.0,560749.0,98791.0,stated,1.167706625379603,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,4.987507694229654,1.5715306081769609,False,East Sussex,East Sussex,Within same LTA,Car / van,2 to <5 miles,3,11.0,10:00-15:00,Weekend,True,False,True,False,False,True,False,True,False,False,1,False,Not identified in validated chain,1.0,4,3.0,20241124.0,12.0,3.0,3.0
6428457170,$trip1pipe,shopping,2024-11-23,Saturday,10.0,Walking,1.35813,16.29756,0.5,1,559125.0,145416.0,559059.0,146496.0,stated,1.175268941374918,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,1.082014787329637,1.2551861729651612,False,Kent,Kent,Within same LTA,Active / wheeling,Under 1 mile,1,10.0,10:00-15:00,Weekend,False,False,False,True,False,True,False,False,False,False,1,False,,15.0,7,1.0,20241123.0,11.0,6.0,6.0
6428499240,$trip1pipe,leisure,2024-11-20,Wednesday,10.0,Car/ van (as the driver),4.801549,5.969163,3.0,3,475283.0,166175.0,477582.0,169901.0,stated,0.376633717341884,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,4.37818192860918,1.0966992871228882,False,Wokingham,Wokingham,Within same LTA,Car / van,2 to <5 miles,3,10.0,10:00-15:00,Weekday,True,True,False,False,False,True,False,True,False,False,1,False,Not identified in validated chain,2.0,4,3.0,20241120.0,11.0,17.0,17.0
6428603684,$trip1pipe,personal business,2024-11-21,Thursday,9.0,Car/ van (as a passenger),2.917009,4.987004,1.5,2,448637.0,94038.0,449570.0,96205.0,stated,0.2972751561378214,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,2.359317274128259,1.2363784354004703,False,Isle of Wight,Isle of Wight,Within same LTA,Car / van,1 to <2 miles,2,9.0,06:00-10:00,Weekday,True,False,True,False,False,True,False,True,False,False,2,True,Part of validated chain,1.0,6,2.0,20241121.0,10.0,5.0,5.0
6428603684,$trip2pipe,shopping,2024-11-21,Thursday,1.0,Public bus service,8.284598,19.8830352,5.0,4,449570.0,96205.0,449870.0,89208.0,stated,0.2972751561378214,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,7.003428374731907,1.182934636683157,False,Isle of Wight,Isle of Wight,Within same LTA,Public transport,5 to <10 miles,4,1.0,00:00-06:00,Weekday,False,False,False,False,True,False,True,False,False,True,2,True,,11.0,7,4.0,20241121.0,2.0,5.0,5.0
6428612450,$trip1pipe,shopping,2024-11-19,Tuesday,14.0,Car/ van (as the driver),5.930011,10.863506,3.5,3,455667.0,102522.0,457937.0,106228.0,stated,1.3116695457005805,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,4.3459562814183945,1.3644893358348775,False,Hampshire,Hampshire,Within same LTA,Car / van,2 to <5 miles,3,14.0,10:00-15:00,Weekday,True,True,False,False,False,True,False,True,False,False,1,False,Not identified in validated chain,2.0,7,3.0,20241119.0,15.0,4.0,4.0
6428657126,$trip1pipe,shopping,2024-11-23,Saturday,13.0,Car/ van (as the driver),6.879997,6.903979,4.0,3,618670.0,137896.0,621284.0,139540.0,stated,1.5653110700154145,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,3.087998056994208,2.2279797049797514,False,Kent,Kent,Within same LTA,Car / van,2 to <5 miles,3,13.0,10:00-15:00,Weekend,True,True,False,False,False,True,False,True,False,False,3,True,Part of validated chain,2.0,7,3.0,20241123.0,14.0,6.0,6.0
6428657126,$trip2pipe,education,2024-11-23,Saturday,14.0,Car/ van (as the driver),3.075583,4.022521,1.5,2,621284.0,139540.0,623002.0,137453.0,stated,1.5653110700154145,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,2.703163517066624,1.1377717184262357,False,Kent,Kent,Within same LTA,Car / van,1 to <2 miles,2,14.0,10:00-15:00,Weekend,True,True,False,False,False,True,False,True,False,False,3,True,Part of validated chain,2.0,3,2.0,20241123.0,15.0,6.0,6.0
6428657126,$trip3pipe,leisure,2024-11-23,Saturday,14.0,Car/ van (as the driver),0.495673,1.200514,0.0,1,623002.0,137453.0,622957.0,137148.0,stated,1.5653110700154145,3,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.3083018001893599,1.6077525324067397,False,Kent,Kent,Within same LTA,Car / van,Under 1 mile,1,14.0,10:00-15:00,Weekend,True,True,False,False,False,True,False,True,False,False,3,True,Part of validated chain,2.0,4,1.0,20241123.0,15.0,6.0,6.0
6428785886,$trip1pipe,leisure,2024-11-22,Friday,10.0,Car/ van (as a passenger),35.202167,38.939807,20.0,5,578227.0,117762.0,604247.0,120859.0,stated,0.9495350122714192,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,26.20366022142708,1.343406482244596,False,East Sussex,Kent,Between TfSE LTAs,Car / van,10 to <25 miles,5,10.0,10:00-15:00,Weekday,True,False,True,False,False,False,True,False,True,False,1,False,,1.0,4,5.0,20241122.0,11.0,3.0,6.0
6429046680,$trip1pipe,leisure,2024-11-21,Thursday,8.0,Car/ van (as the driver),35.025398,28.232642,20.0,5,514238.0,164363.0,495249.0,142059.0,stated,1.1278687996615189,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,29.2924996714176,1.1957121581595964,False,Surrey,Surrey,Within same LTA,Car / van,10 to <25 miles,5,8.0,06:00-10:00,Weekday,True,True,False,False,False,False,True,False,True,False,1,False,,2.0,4,5.0,20241121.0,9.0,13.0,13.0
6429788112,$trip1pipe,leisure,2024-11-23,Saturday,10.0,Car/ van (as the driver),8.606355,11.662788,5.0,4,631128.0,145168.0,630142.0,141375.0,stated,1.175268941374918,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,3.919061749960059,2.196024341817965,False,Kent,Kent,Within same LTA,Car / van,5 to <10 miles,4,10.0,10:00-15:00,Weekend,True,True,False,False,False,False,True,False,True,False,3,True,,2.0,4,4.0,20241123.0,11.0,6.0,6.0
6429788112,$trip2pipe,leisure,2024-11-23,Saturday,12.0,Car/ van (as the driver),20.465611,21.7959,12.0,5,630142.0,141375.0,618874.0,152559.0,stated,1.175268941374918,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,15.876072562192451,1.2890852520249343,False,Kent,Kent,Within same LTA,Car / van,10 to <25 miles,5,12.0,10:00-15:00,Weekend,True,True,False,False,False,False,True,False,True,False,3,True,,2.0,4,5.0,20241123.0,13.0,6.0,6.0
6429788112,$trip3pipe,other,2024-11-23,Saturday,21.0,Car/ van (as the driver),8.766129,12.34198,5.0,4,630142.0,141375.0,631128.0,145168.0,stated,1.175268941374918,3,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,3.919061749960059,2.236792773191017,False,Kent,Kent,Within same LTA,Car / van,5 to <10 miles,4,21.0,19:00-24:00,Weekend,True,True,False,False,False,False,True,False,True,False,3,False,,2.0,5,4.0,20241123.0,22.0,6.0,6.0
6429931152,$trip1pipe,commute,2024-11-20,Wednesday,6.0,Car/ van (as the driver),45.996497,51.269358,30.0,6,581334.0,132708.0,575915.0,167792.0,stated,1.056046601343934,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,35.50003685913579,1.2956746265507888,False,Kent,Medway,Between TfSE LTAs,Car / van,25 to <50 miles,6,6.0,06:00-10:00,Weekday,True,True,False,False,False,False,False,False,False,False,1,False,,2.0,2,6.0,20241120.0,7.0,6.0,7.0
6430157492,$trip1pipe,commute,2024-11-21,Thursday,8.0,Car/ van (as the driver),3.722921,7.498792,2.0,3,512575.0,107348.0,514511.0,104582.0,stated,1.313660963106289,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,3.376218594818765,1.10268956095239,False,West Sussex,West Sussex,Within same LTA,Car / van,2 to <5 miles,3,8.0,06:00-10:00,Weekday,True,True,False,False,False,True,False,True,False,False,3,True,Part of validated chain,2.0,2,3.0,20241121.0,9.0,15.0,15.0
6430157492,$trip2pipe,leisure,2024-11-21,Thursday,17.0,Car/ van (as the driver),2.295791,6.471272,1.0,2,514511.0,104582.0,514985.0,102677.0,stated,1.313660963106289,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,1.9630845626207751,1.1694814597976626,False,West Sussex,West Sussex,Within same LTA,Car / van,1 to <2 miles,2,17.0,15:00-19:00,Weekday,True,True,False,False,False,True,False,True,False,False,3,True,Part of validated chain,2.0,4,2.0,20241121.0,18.0,15.0,15.0
6430157492,$trip3pipe,other,2024-11-21,Thursday,21.0,Car/ van (as the driver),5.951789,11.712098,3.5,3,514985.0,102677.0,512575.0,107348.0,stated,1.313660963106289,3,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,5.256076578589775,1.1323634484786913,False,West Sussex,West Sussex,Within same LTA,Car / van,2 to <5 miles,3,21.0,19:00-24:00,Weekday,True,True,False,False,False,True,False,True,False,False,3,True,Part of validated chain,2.0,5,3.0,20241121.0,22.0,15.0,15.0
6430207574,$trip1pipe,leisure,2024-11-24,Sunday,11.0,Walking,3.738683,44.864196,2.0,3,532253.0,104871.0,533702.0,106476.0,stated,0.4593517921491247,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,2.162319587850048,1.729014998988794,False,Brighton and Hove,Brighton and Hove,Within same LTA,Active / wheeling,2 to <5 miles,3,11.0,10:00-15:00,Weekend,False,False,False,True,False,True,False,False,False,False,2,True,,15.0,4,3.0,20241124.0,12.0,2.0,2.0
6430207574,$trip2pipe,leisure,2024-11-24,Sunday,1.0,Walking,4.096476,49.157712,2.5,3,533702.0,106476.0,532994.0,104978.0,stated,0.4593517921491247,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,1.6568850292038977,2.4723960490899484,False,Brighton and Hove,Brighton and Hove,Within same LTA,Active / wheeling,2 to <5 miles,3,1.0,00:00-06:00,Weekend,False,False,False,True,False,True,False,False,False,False,2,True,,15.0,4,3.0,20241124.0,2.0,2.0,2.0
6430208376,$trip1pipe,commute,2024-11-18,Monday,6.0,Car/ van (as the driver),47.106508,48.788695,30.0,6,486993.0,154044.0,516202.0,177741.0,stated,2.0233684834317964,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,37.61267725116095,1.2524103957142805,False,Hampshire,Outside TfSE,Outbound,Car / van,25 to <50 miles,6,6.0,06:00-10:00,Weekday,True,True,False,False,False,False,False,False,False,False,1,False,,2.0,2,6.0,20241118.0,7.0,4.0,8.0
6430251176,$trip1pipe,shopping,2024-11-22,Friday,19.0,Mobility scooter,2.300449,27.605388,1.0,2,424114.0,94925.0,425099.0,94600.0,stated,1.824700764256982,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,1.0372318930692404,2.217873375637162,False,Hampshire,Hampshire,Within same LTA,Active / wheeling,1 to <2 miles,2,19.0,19:00-24:00,Weekday,False,False,False,True,False,True,False,False,False,False,1,False,,6.0,7,2.0,20241122.0,20.0,4.0,4.0
6430289702,$trip1pipe,commute,2024-11-21,Thursday,8.0,Car/ van (as the driver),19.94797,23.261905,12.0,5,486006.0,180279.0,476836.0,189044.0,stated,0.7980270351932756,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,12.685193140035354,1.5725397145939242,False,Windsor and Maidenhead,Outside TfSE,Outbound,Car / van,10 to <25 miles,5,8.0,06:00-10:00,Weekday,True,True,False,False,False,False,True,False,True,False,1,False,,2.0,2,5.0,20241121.0,9.0,16.0,8.0
6430292432,$trip1pipe,leisure,2024-11-24,Sunday,9.0,Car/ van (as the driver),298.531263,193.333317,185.0,8,520759.0,162461.0,467991.0,384696.0,stated,2.566815526828628,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,228.41378471756036,1.3069756861178137,False,Surrey,Outside TfSE,Outbound,Car / van,100+ miles,8,9.0,06:00-10:00,Weekend,True,True,False,False,False,False,False,False,False,False,4,True,,2.0,4,8.0,20241124.0,10.0,13.0,8.0
6430292432,$trip2pipe,leisure,2024-11-24,Sunday,11.0,Car/ van (as the driver),295.267973,190.400687,185.0,8,467991.0,384696.0,520770.0,160704.0,stated,2.566815526828628,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,230.1261369445027,1.2830701324083276,False,Outside TfSE,Surrey,Inbound,Car / van,100+ miles,8,11.0,10:00-15:00,Weekend,True,True,False,False,False,False,False,False,False,False,4,True,,2.0,4,8.0,20241124.0,12.0,8.0,13.0
6430292432,$trip3pipe,other,2024-11-24,Sunday,14.0,Car/ van (as the driver),0.0,0.0,0.0,0,520770.0,160704.0,520770.0,160704.0,stated,2.566815526828628,3,False,False,True,False,True,False,False,False,False,False,False,stated,True,True,0.0,,False,Surrey,Surrey,Within same LTA,Car / van,,0,14.0,10:00-15:00,Weekend,True,True,False,False,False,False,False,False,False,False,4,True,,2.0,5,,20241124.0,15.0,13.0,13.0
6430292432,$trip4pipe,other,2024-11-24,Sunday,15.0,Car/ van (as a passenger),14.530248,26.771592,9.0,4,520770.0,160704.0,524806.0,170689.0,stated,2.566815526828628,4,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,10.769843127919737,1.3491605984800086,False,Surrey,Outside TfSE,Outbound,Car / van,5 to <10 miles,4,15.0,15:00-19:00,Weekend,True,False,True,False,False,False,True,False,True,False,4,True,,1.0,5,4.0,20241124.0,16.0,13.0,8.0
6430333338,$trip1pipe,commute,2024-11-20,Wednesday,7.0,Car/ van (as a passenger),13.607199,18.921656,8.5,4,456755.0,100527.0,450359.0,108624.0,stated,1.6446565128634545,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,10.318441015967482,1.3187262473995114,False,Hampshire,Hampshire,Within same LTA,Car / van,5 to <10 miles,4,7.0,06:00-10:00,Weekday,True,False,True,False,False,False,True,False,True,False,1,False,,1.0,2,4.0,20241120.0,8.0,4.0,4.0
6430336314,$trip1pipe,personal business,2024-11-18,Monday,8.0,Car/ van (as the driver),,,0.0,0,,,,,stated,1.6137052318767042,1,False,False,True,False,False,False,False,False,False,False,False,stated,False,False,,,False,,,,Car / van,,0,8.0,06:00-10:00,Weekday,True,True,False,False,False,False,False,False,False,False,2,False,,2.0,6,,20241118.0,9.0,,
6430336314,$trip2pipe,personal business,2024-11-18,Monday,14.0,Car/ van (as the driver),,,0.0,0,,,,,stated,1.6137052318767042,2,False,False,True,False,False,False,False,False,False,False,False,stated,False,False,,,False,,,,Car / van,,0,14.0,10:00-15:00,Weekday,True,True,False,False,False,False,False,False,False,False,2,False,,2.0,6,,20241118.0,15.0,,
6430382286,$trip1pipe,commute,2024-11-21,Thursday,8.0,Car/ van (as the driver),14.033698,16.921888,8.5,4,480856.0,136033.0,472883.0,140581.0,stated,1.3116695457005805,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,9.17894509189373,1.5289009640545386,False,Hampshire,Hampshire,Within same LTA,Car / van,5 to <10 miles,4,8.0,06:00-10:00,Weekday,True,True,False,False,False,False,True,False,True,False,1,False,,2.0,2,4.0,20241121.0,9.0,4.0,4.0
6430383080,$trip1pipe,commute,2024-11-19,Tuesday,7.0,Car/ van (as the driver),200.063575,141.207918,125.0,8,511760.0,102673.0,434114.0,212072.0,stated,1.3810696944217706,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,134.15305630882958,1.4913083645253662,False,West Sussex,Outside TfSE,Outbound,Car / van,100+ miles,8,7.0,06:00-10:00,Weekday,True,True,False,False,False,False,False,False,False,False,1,False,,2.0,2,8.0,20241119.0,8.0,15.0,8.0
6430429074,$trip1pipe,leisure,2024-11-21,Thursday,18.0,Public bus service,1.577999,3.7871976,1.0,1,471063.0,174263.0,471655.0,173552.0,stated,0.4701260211418855,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.9251945741302204,1.7055860941288852,False,Reading,Reading,Within same LTA,Public transport,Under 1 mile,1,18.0,15:00-19:00,Weekday,False,False,False,False,True,True,False,False,False,False,1,False,,11.0,4,1.0,20241121.0,19.0,10.0,10.0
6430434476,$trip2pipe,shopping,2024-11-24,Sunday,13.0,Car/ van (as the driver),,,0.0,0,,,,,stated,1.1826830250215286,2,False,False,True,False,False,False,False,True,False,False,False,stated,False,False,,,False,,,,Car / van,,0,13.0,10:00-15:00,Weekend,True,True,False,False,False,False,False,False,False,False,1,False,,2.0,7,,20241124.0,14.0,,
6430470044,$trip1pipe,personal business,2024-11-19,Tuesday,11.0,Car/ van (as the driver),12.850221,19.062866,8.0,4,498143.0,158045.0,505316.0,164619.0,stated,1.6946236777915988,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,9.72982039916462,1.320704850944966,False,Surrey,Surrey,Within same LTA,Car / van,5 to <10 miles,4,11.0,10:00-15:00,Weekday,True,True,False,False,False,False,True,False,True,False,1,False,,2.0,6,4.0,20241119.0,12.0,13.0,13.0
6430471946,$trip1pipe,commute,2024-11-19,Tuesday,6.0,Car/ van (as the driver),81.828,63.51993,50.0,7,476117.0,170500.0,524711.0,171120.0,stated,0.376633717341884,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,48.59795505985823,1.683774551814212,False,Wokingham,Outside TfSE,Outbound,Car / van,50 to <100 miles,7,6.0,06:00-10:00,Weekday,True,True,False,False,False,False,False,False,False,False,1,False,,2.0,2,7.0,20241119.0,7.0,17.0,8.0
6430509930,$trip1pipe,personal business,2024-11-24,Sunday,9.0,Car/ van (as the driver),7.242428,13.257007,4.5,3,490587.0,159911.0,486979.0,155486.0,stated,1.1278687996615189,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,5.709491133192169,1.2684892280322655,False,Surrey,Hampshire,Between TfSE LTAs,Car / van,2 to <5 miles,3,9.0,06:00-10:00,Weekend,True,True,False,False,False,True,False,True,False,False,2,False,Not identified in validated chain,2.0,6,3.0,20241124.0,10.0,13.0,4.0
6430509930,$trip2pipe,personal business,2024-11-24,Sunday,17.0,Car/ van (as the driver),23.767773,26.031635,14.0,5,490587.0,159911.0,503597.0,171608.0,stated,1.1278687996615189,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,17.495139582181103,1.358535774370592,False,Surrey,Surrey,Within same LTA,Car / van,10 to <25 miles,5,17.0,15:00-19:00,Weekend,True,True,False,False,False,False,True,False,True,False,2,False,,2.0,6,5.0,20241124.0,18.0,13.0,13.0
6430514048,$trip1pipe,leisure,2024-12-02,Monday,10.0,Car/ van (as a passenger),,,0.0,0,,,,,stated,0.4458576445130309,1,False,False,True,False,False,False,False,False,False,False,False,stated,False,False,,,False,,,,Car / van,,0,10.0,10:00-15:00,Weekday,True,False,True,False,False,False,False,False,False,False,2,False,,1.0,4,,20241202.0,11.0,,
6430514048,$trip2pipe,personal business,2024-12-02,Monday,16.0,Car/ van (as the driver),19.441835,25.19171,12.0,5,450422.0,95377.0,458242.0,81336.0,stated,0.4458576445130309,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,16.071779024115532,1.2096877993921975,False,Isle of Wight,Isle of Wight,Within same LTA,Car / van,10 to <25 miles,5,16.0,15:00-19:00,Weekday,True,True,False,False,False,False,True,False,True,False,2,False,,2.0,6,5.0,20241202.0,17.0,5.0,5.0
6430590288,$trip1pipe,commute,2024-11-20,Wednesday,6.0,Public bus service,15.229155,36.549972,9.5,4,620790.0,167633.0,615456.0,156464.0,stated,2.1040325917230653,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,12.377322691115392,1.2304078499085829,False,Kent,Kent,Within same LTA,Public transport,5 to <10 miles,4,6.0,06:00-10:00,Weekday,False,False,False,False,True,False,True,False,False,True,4,True,,11.0,2,4.0,20241120.0,7.0,6.0,6.0
